Label,Text
0,"i believe a company has a right to make money; however, go over seas for cheap labor is wrong. if it cost more to make your products blame the gov. for inflation, then take action to lower costs by being innovated. to me thats sounds at least fair. illegal immigrants not wanted. no help is wanted. if you want a job, then apply for a work vista. do not cheat yourself or life.the following are the justices on the supreme court and which president nominated them:  chief justice john roberts - george w. bush (considered to be more on the conservative end) associate justice john paul stevens - gerald ford (considered to be one of the more liberal members on the court) associate justice antonin scalia - ronald reagan (considered to be the most conservative on the court) associate justice anthony kennedy - ronald reagan (most moderate on the bench) associate justice david souter - george h.w. bush (votes with the liberal wing) associate justice clarence thomas - george h.w. bush (votes with the conservative wing) associate justice ruth bader ginsburg - bill clinton (one of the more liberal voting justices) associate justice stephen breyer - bill clinton (votes with the liberal wing) associate justice samuel alito - george w. bush (considered to be more conservative)  essentially, this is still a split court. you have 4 conservatives (roberts, scalia, thomas, and alito) and 4 liberals (stevens, souter, ginsburg and breyer).  and then you have the swing vote in kennedy.  now please, explain to me how this supreme court is a ""republican controlled supreme court.""ok batman, you make a good point. so before i leave the country, what can we do to keep free market, fix the economy, fix the dollar, and over all fix mother liberty. what is the solution.back in 2000 it was a republican controlled supreme court, which of course changes from time to time. but still the point has been made. why does a suprem power possibly influened by one party or the other party make and decide who is to be in charge of our country. why not a re-vote or a boxing match. or something.k. now here is my stance on it all. i think if 1 is legal the other has to be. simply because they are the same thing in concept: cheap labor for an advantage in a market, less input for the same output. i'm not necessarily for both, but i do think that if companies can go offshore, then companies who can't afford to (despite the industry) should be able to higher cheap labor.  the problem with socialism is that government controlling wages will lead to lack of effort because of the lack of benefits. right now, people work hard and continue to work hard to work their way up that ladder, with socialism, you don't get the same kind of purpose, or drive, from the workers. what we have now, isn't a real capitalism because no matter what, the gov't still watches for monopolies and still regulates a base point in wages (minimum wages).  i would prefer a capitalistic market over a socialistic market any day of the week because it benefits the hard working man who strives to climb the ladder.hell if i knew then i would do something. i do not know. i do not know what to do in life. i just want to be free. not haveing to be enslaved or watch our mother liberyt by raped dried by those child-raping politicians who are destroying our beloved nation. what can we do?how do you know my name? that is not listed. i do not even have it anywhere on thiis computer or my email address. holy shit you are from the government.the supreme court is completely independent, and was designed that way. the only time that any partisanship has an influence is when the confirmations are taking place.  so tell me, how exactly can any president, party, or politician have any influence over a member in the supreme court? what can they do? the justice is nominated for life. what could any party or politician possibly offer to a sitting supreme court justice, when that justice has a guaranteed job no matter who's in power, and no matter what their decision is?  think about the 2000 election for a second. what did the justices who voted to stop the recount (let's remember that the case wasn't about the supreme court voting for one candidate or another....if you really think that, please reread the decision) have to gain from doing so? what motive could justice scalia and then chief justice rehnquist possibly have in ensuring that one party or another, or one president or another, came to power? do you know what would have happened to all the sitting ""conservative"" justices if gore had won instead? nothing. so how did the party have any influence over their decision?to seth: i looked up the 2000 supreme court judges and most of them were placed on the bench by republican presidents meaning that they swung towards bush. now the bench has some new people. but all in all one still must be weary of such a system. a system that can almost if given the power to do so or by themselves with the protection of the military decide who can live or die in this country by simple declarations. it is complicated. not one government or political system is perfect. i understand that.my point is my country is not perfect but is going to rapidly change in the blink of an eye and freedom here will die. and i am not too sure how to live life anymore? i sent you a message to your myspace page on a private matter. that will help clear my mind in what i want to do in life. because i am not too sure on how to live life or what too do."
0,"the following are the justices on the supreme court and which president nominated them:  chief justice john roberts - george w. bush (considered to be more on the conservative end) associate justice john paul stevens - gerald ford (considered to be one of the more liberal members on the court) associate justice antonin scalia - ronald reagan (considered to be the most conservative on the court) associate justice anthony kennedy - ronald reagan (most moderate on the bench) associate justice david souter - george h.w. bush (votes with the liberal wing) associate justice clarence thomas - george h.w. bush (votes with the conservative wing) associate justice ruth bader ginsburg - bill clinton (one of the more liberal voting justices) associate justice stephen breyer - bill clinton (votes with the liberal wing) associate justice samuel alito - george w. bush (considered to be more conservative)  essentially, this is still a split court. you have 4 conservatives (roberts, scalia, thomas, and alito) and 4 liberals (stevens, souter, ginsburg and breyer).  and then you have the swing vote in kennedy.  now please, explain to me how this supreme court is a ""republican controlled supreme court.""ok batman, you make a good point. so before i leave the country, what can we do to keep free market, fix the economy, fix the dollar, and over all fix mother liberty. what is the solution.back in 2000 it was a republican controlled supreme court, which of course changes from time to time. but still the point has been made. why does a suprem power possibly influened by one party or the other party make and decide who is to be in charge of our country. why not a re-vote or a boxing match. or something.k. now here is my stance on it all. i think if 1 is legal the other has to be. simply because they are the same thing in concept: cheap labor for an advantage in a market, less input for the same output. i'm not necessarily for both, but i do think that if companies can go offshore, then companies who can't afford to (despite the industry) should be able to higher cheap labor.  the problem with socialism is that government controlling wages will lead to lack of effort because of the lack of benefits. right now, people work hard and continue to work hard to work their way up that ladder, with socialism, you don't get the same kind of purpose, or drive, from the workers. what we have now, isn't a real capitalism because no matter what, the gov't still watches for monopolies and still regulates a base point in wages (minimum wages).  i would prefer a capitalistic market over a socialistic market any day of the week because it benefits the hard working man who strives to climb the ladder.hell if i knew then i would do something. i do not know. i do not know what to do in life. i just want to be free. not haveing to be enslaved or watch our mother liberyt by raped dried by those child-raping politicians who are destroying our beloved nation. what can we do?how do you know my name? that is not listed. i do not even have it anywhere on thiis computer or my email address. holy shit you are from the government.the supreme court is completely independent, and was designed that way. the only time that any partisanship has an influence is when the confirmations are taking place.  so tell me, how exactly can any president, party, or politician have any influence over a member in the supreme court? what can they do? the justice is nominated for life. what could any party or politician possibly offer to a sitting supreme court justice, when that justice has a guaranteed job no matter who's in power, and no matter what their decision is?  think about the 2000 election for a second. what did the justices who voted to stop the recount (let's remember that the case wasn't about the supreme court voting for one candidate or another....if you really think that, please reread the decision) have to gain from doing so? what motive could justice scalia and then chief justice rehnquist possibly have in ensuring that one party or another, or one president or another, came to power? do you know what would have happened to all the sitting ""conservative"" justices if gore had won instead? nothing. so how did the party have any influence over their decision?to seth: i looked up the 2000 supreme court judges and most of them were placed on the bench by republican presidents meaning that they swung towards bush. now the bench has some new people. but all in all one still must be weary of such a system. a system that can almost if given the power to do so or by themselves with the protection of the military decide who can live or die in this country by simple declarations. it is complicated. not one government or political system is perfect. i understand that.my point is my country is not perfect but is going to rapidly change in the blink of an eye and freedom here will die. and i am not too sure how to live life anymore? i sent you a message to your myspace page on a private matter. that will help clear my mind in what i want to do in life. because i am not too sure on how to live life or what too do.batman: yeah saint michael is my pic. you scared me there for a moment. i do not mind living such a simple life. i have though about it. but i have feel that i meant to live for so much more. how can one achieve when all the odds and your own country is stacked against you. i am trying, my god i am trying yet i still have not reached the promised land. eventually i will find peace within my mind i do hope so."
0,"ok batman, you make a good point. so before i leave the country, what can we do to keep free market, fix the economy, fix the dollar, and over all fix mother liberty. what is the solution.back in 2000 it was a republican controlled supreme court, which of course changes from time to time. but still the point has been made. why does a suprem power possibly influened by one party or the other party make and decide who is to be in charge of our country. why not a re-vote or a boxing match. or something.k. now here is my stance on it all. i think if 1 is legal the other has to be. simply because they are the same thing in concept: cheap labor for an advantage in a market, less input for the same output. i'm not necessarily for both, but i do think that if companies can go offshore, then companies who can't afford to (despite the industry) should be able to higher cheap labor.  the problem with socialism is that government controlling wages will lead to lack of effort because of the lack of benefits. right now, people work hard and continue to work hard to work their way up that ladder, with socialism, you don't get the same kind of purpose, or drive, from the workers. what we have now, isn't a real capitalism because no matter what, the gov't still watches for monopolies and still regulates a base point in wages (minimum wages).  i would prefer a capitalistic market over a socialistic market any day of the week because it benefits the hard working man who strives to climb the ladder.hell if i knew then i would do something. i do not know. i do not know what to do in life. i just want to be free. not haveing to be enslaved or watch our mother liberyt by raped dried by those child-raping politicians who are destroying our beloved nation. what can we do?how do you know my name? that is not listed. i do not even have it anywhere on thiis computer or my email address. holy shit you are from the government.the supreme court is completely independent, and was designed that way. the only time that any partisanship has an influence is when the confirmations are taking place.  so tell me, how exactly can any president, party, or politician have any influence over a member in the supreme court? what can they do? the justice is nominated for life. what could any party or politician possibly offer to a sitting supreme court justice, when that justice has a guaranteed job no matter who's in power, and no matter what their decision is?  think about the 2000 election for a second. what did the justices who voted to stop the recount (let's remember that the case wasn't about the supreme court voting for one candidate or another....if you really think that, please reread the decision) have to gain from doing so? what motive could justice scalia and then chief justice rehnquist possibly have in ensuring that one party or another, or one president or another, came to power? do you know what would have happened to all the sitting ""conservative"" justices if gore had won instead? nothing. so how did the party have any influence over their decision?to seth: i looked up the 2000 supreme court judges and most of them were placed on the bench by republican presidents meaning that they swung towards bush. now the bench has some new people. but all in all one still must be weary of such a system. a system that can almost if given the power to do so or by themselves with the protection of the military decide who can live or die in this country by simple declarations. it is complicated. not one government or political system is perfect. i understand that.my point is my country is not perfect but is going to rapidly change in the blink of an eye and freedom here will die. and i am not too sure how to live life anymore? i sent you a message to your myspace page on a private matter. that will help clear my mind in what i want to do in life. because i am not too sure on how to live life or what too do.batman: yeah saint michael is my pic. you scared me there for a moment. i do not mind living such a simple life. i have though about it. but i have feel that i meant to live for so much more. how can one achieve when all the odds and your own country is stacked against you. i am trying, my god i am trying yet i still have not reached the promised land. eventually i will find peace within my mind i do hope so.nereverine: you do not know my suffering. i have nothing left in this world. i have one last shot. my purpose is simply give ideas(inventions of all kinds) to your government. they test them out, and if they work then i think i will have a new job. but what is the price that i am going to be paying."
0,"stop bailing out the lenders and let the market work itself out.  any kind of tax increase would be a disaster.cut taxes? what about that soring debt? or the massive military we have or the national infustructure? all of that shit costs money. social programs would be a drop in the bucket if we let continue spending this much on an army and this massive infustructure.bumpwhen it comes to the economy the only thing you can really do is pray.the first thing i do, when i'm low on cash?  stop spending.  the second?  raise my income (find a new job, or for the government, raise revenue).  i think this is a good general order.and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?"
0,"cut taxes? what about that soring debt? or the massive military we have or the national infustructure? all of that shit costs money. social programs would be a drop in the bucket if we let continue spending this much on an army and this massive infustructure.bumpwhen it comes to the economy the only thing you can really do is pray.the first thing i do, when i'm low on cash?  stop spending.  the second?  raise my income (find a new job, or for the government, raise revenue).  i think this is a good general order.and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?"
0,"bumpwhen it comes to the economy the only thing you can really do is pray.the first thing i do, when i'm low on cash?  stop spending.  the second?  raise my income (find a new job, or for the government, raise revenue).  i think this is a good general order.and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis."
0,"when it comes to the economy the only thing you can really do is pray.the first thing i do, when i'm low on cash?  stop spending.  the second?  raise my income (find a new job, or for the government, raise revenue).  i think this is a good general order.and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?"
0,"the first thing i do, when i'm low on cash?  stop spending.  the second?  raise my income (find a new job, or for the government, raise revenue).  i think this is a good general order.and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?"
0,"and spend those rebate checks on chinese goods! plasma tvs for everyone! yippee!plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sources"
0,"plasma? please. everyone knows the market is shifting towards lcds.bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?"
0,"bring the troops home, that will save us trillions, and when i say bring the troops home i mean from 130 countries.gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?my information is based on my education as well as my experience. i have been personally involved in the above examples in some form or another, be it working with s-3/g-3 or dealing with the local bureaucracy.  as i stated, take some international economics classes and take a look at teh details of the defense budget."
0,"gotta do something.  lower corporate tax, make infrastructure improvements to make america's economy more competitive abroad first off.  also, ease visa restrictions on highly skilled technical labour.it's a pretty simple prescription, really. cut taxes, cut spending, and stop inflating!  that should fly with politicians and the public about as well as recommendations for diet and exercise to improve their health. why go to all that pain and effort, when there just has to be a magic pill that can fix it all?who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?my information is based on my education as well as my experience. i have been personally involved in the above examples in some form or another, be it working with s-3/g-3 or dealing with the local bureaucracy.  as i stated, take some international economics classes and take a look at teh details of the defense budget.we don't, no, not after the break-up of the soviet union, but those bases are such an integral part of the world economy at this point we wouldn't be able to shut them all down without causing serious amounts of economic damage."
0,"who said anything about being an isolationist? its about being a non-interventionist and mind your own business but still trade and travel. do you call other countries isolationist because they dont police the world?our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?my information is based on my education as well as my experience. i have been personally involved in the above examples in some form or another, be it working with s-3/g-3 or dealing with the local bureaucracy.  as i stated, take some international economics classes and take a look at teh details of the defense budget.we don't, no, not after the break-up of the soviet union, but those bases are such an integral part of the world economy at this point we wouldn't be able to shut them all down without causing serious amounts of economic damage.believe me, guys, i'm very much a ""take care of our own first"" kinda guy. i firmly believe we should withdraw all forces from overseas, peaceful or otherwise. i don't see the need for 14 active aircraft carriers plus escorts, either. i also hate the fact that so much of our own economy is tied up in the world market, as well as the fact that we pay out billions in foreign aid when we've got people starving in the streets.  i'm a staunch isolationist; always have been.  however, what i like and don't like doesn't change the facts. i'm willing to make the sacrifices necessary to withdraw into our shells and take care of ourselves first, but i can't make that choice for the rest of the country (which is why i will never run for office). what's good for me isn't always good for everyone else.so what he says in this video isn't true?"
0,"our troops being stationed in other countries such as germany and japan have more to do with international economical matters than anything else. withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?my information is based on my education as well as my experience. i have been personally involved in the above examples in some form or another, be it working with s-3/g-3 or dealing with the local bureaucracy.  as i stated, take some international economics classes and take a look at teh details of the defense budget.we don't, no, not after the break-up of the soviet union, but those bases are such an integral part of the world economy at this point we wouldn't be able to shut them all down without causing serious amounts of economic damage.believe me, guys, i'm very much a ""take care of our own first"" kinda guy. i firmly believe we should withdraw all forces from overseas, peaceful or otherwise. i don't see the need for 14 active aircraft carriers plus escorts, either. i also hate the fact that so much of our own economy is tied up in the world market, as well as the fact that we pay out billions in foreign aid when we've got people starving in the streets.  i'm a staunch isolationist; always have been.  however, what i like and don't like doesn't change the facts. i'm willing to make the sacrifices necessary to withdraw into our shells and take care of ourselves first, but i can't make that choice for the rest of the country (which is why i will never run for office). what's good for me isn't always good for everyone else.so what he says in this video isn't true?next-gen nuke subs and f-22s i'm okay with, although not nearly in the number we are building. we need to stay on top as far as conventional military technology is concerned, and i'm okay with a few wings of $130+ billion aircraft."
0,"facts?take a world economics class, then delve into the finer points of the defense budget. for example, the u.s. doesn't own any of the land in the countries it has forces stationed (peacefully or otherwise). the land is rented. in germany money is paid to the german government every time a military vehicle is driving off of the installation. the german government is paid a fee every time a hole is dug on the military installation itself, too. same thing with the use of the rifle range. let's not even get into the millions of dollars spent every year by the troops themselves within the country (the alcohol purchase alone would fund a couple of social programs here in the u.s.).  when we first set up the airbase in hungary in support of the operation joint endeavor in 1995 we almost tripled two-thirds of the country's gross national product.  south korea actually only pays about 20% of their defense budget; we handle the rest in accordance of their treaty. if we were to just up and leave, they'd have to make up that last 80% in the face of north korea's ""million man army.""  need more examples?i would like some sourcesthat just sounds like one big bureaucracy to me. while foreign countries are profiting from the us bases; the national debt goes up even further.  do we really need that many bases overseas?my information is based on my education as well as my experience. i have been personally involved in the above examples in some form or another, be it working with s-3/g-3 or dealing with the local bureaucracy.  as i stated, take some international economics classes and take a look at teh details of the defense budget.we don't, no, not after the break-up of the soviet union, but those bases are such an integral part of the world economy at this point we wouldn't be able to shut them all down without causing serious amounts of economic damage.believe me, guys, i'm very much a ""take care of our own first"" kinda guy. i firmly believe we should withdraw all forces from overseas, peaceful or otherwise. i don't see the need for 14 active aircraft carriers plus escorts, either. i also hate the fact that so much of our own economy is tied up in the world market, as well as the fact that we pay out billions in foreign aid when we've got people starving in the streets.  i'm a staunch isolationist; always have been.  however, what i like and don't like doesn't change the facts. i'm willing to make the sacrifices necessary to withdraw into our shells and take care of ourselves first, but i can't make that choice for the rest of the country (which is why i will never run for office). what's good for me isn't always good for everyone else.so what he says in this video isn't true?next-gen nuke subs and f-22s i'm okay with, although not nearly in the number we are building. we need to stay on top as far as conventional military technology is concerned, and i'm okay with a few wings of $130+ billion aircraft.the part about 700 bases in 130 countries is true, the rest is opinion."
