TEXT,ANSWER
I cannot stand snobby girls. Agree? yep yep,0.0
I cuuldd sl!d3 uhhpp and dwn on dhat dikk kum on den..gimmie yo numba nd ima call lol,0.3333333333333333
I dance anyways i want tamales 3 for a dollar,0.0
I didn't ask myself it  it just came through randomly :L Huh? I Dont Get It?,0.0
I didn't go salsa. World music. Hugh mix. Also big fight=( aw no wat happen,0.0
I didn't say the question after the one about texas!! I promise! And I was just joking around......because u strongly dislike texas!! hahahahha yeah yeah,0.0
I do too know you like that  motherfucker. k ],1.0
I don't anymore. wat u mean,0.0
I don't carew how beautiful you are you are spam'd.hehehe well thank you once again for the spamledge <<shays word its been trade marked so dont try and steal it =D,0.3333333333333333
I don't dance. I hate dancing. I only danced 1 slow dance at my prom. Even at my wedding I will not want dancing. Is there something a lot of people like/enjoy  but you simply don't? If so  what is it? Dancing LOL,0.0
I don't feel like spamming tonight. I'm quite sad. I'll finish this off tomorrow. I'm off to bed. Okies why are you sad Sweetie ?? I hope you feel better,0.0
I don't fucking like like Tabitha! I don't like girls who lead on! well.. thats..,0.3333333333333333
I don't get it :o you told me why the sad gface wat chu mean lol:),0.0
I don't hate u :) and im not mad at you either,0.0
I don't know Tabitha in person): but Idc  I know deep down in my heart I'll love her for her <3 :) HAHAHA AWHHHHHHHHHHHHHHHHHH <3,0.0
I don't know what it means  ask Carla. Aren't you asking me the question? Shouldn't you ask Carla to find out your own results?,0.0
I don't know you  and I've never said ur ugly. please dot comment on my looks. learn how to spell (,0.6666666666666666
I don't like you ugly ass hoe. I bet your LESBAIN. You look like it. I bet when you older I'll see you in a anonymous porn ad. BTW I heard you stuff your bra...Hahahhaaaa No boobs!r omggggz  how'd you know !? i stuff it with toilet paper and everything...just like the movies! stop hating and get something better to do. and yeah if you're a girl  watch out  i might be after you. nahhhhhht,1.0
I don't see my spam yeh i answerd those ones with gmacs ones,0.0
I don't think being a clean freak counts as a habit lol .. I think that's a case of OCD o_O :P lol .. Do you know anyone with OCD ?? .. well yes so u have just told me that I have an OCD so then its me all me lol,0.0
I don't think so do you?lol ahaha always,0.0
I don't wanna fucking get anything in with her. Why do you have so much beef with me seriously? I don't even like beef. Preferably chicken but hey. Your kinda pissin me off dude. Hop off my dick! :x!! I love youuu.,0.6666666666666666
I dont havee mineee D: Whyy? D,0.0
I dont know if the mean comments really stopped  i think you just stopped replying. and personaly i think that makes you the bigger person. you inspire me:) haha thanks.,0.0
I dreamt that those hugerobots from the car ads were out to kill me  i escaped from a palace in a revolution with an emo king & queen and khia was there too LMAO so i ran away & got to my old area and my fam were having dinner... haha,0.0
I du00f6nt remeber my password no more..how old r u? awww really why is that:) do you got any other sites:) & how old are you:),0.0
I feel like I've asked you this already o_O .. So I'm going to feel really dumb if I have lol .. But  is life really like a box of chocolates ?? .. I just like saying that lol .. yes forest gump it isnt lmfao,0.0
I feel like going to subway now and getting like extra jalapeno's :) all your fault I'm hungry now haha lol aw i'm sorry :P,0.0
I feel out of place. I'm at bar b. And there all latinas singing Justin bieber LMAO yeh u told me that how funny and it was a dress up party right?? lol,0.0
I feel the loves =D Good gooooooooood :),0.0
I felt that first shot of patron go through all my muscles. Lol lmao thats gross vodka's on lol,0.0
I finally answered everything! How are you guys today? I'm going to try and spam. : My spam sucks. If you ever don't want my spam  let me know and I'll un-follow you. Kisses and have a great day Baby,0.0
I found 2 people coppying my questions that I made up  WORD FOR WORD. Does this bother you when people do that to you? Or do you do that to other people??? It bothers me.,0.0
I fucking hope you move you bitch!!!! good thing your not even showing your name. and i did to you was say i didnt wanna go to brock?,1.0
I fucking lovee yur sexy ass (: ily u teww hun.,0.3333333333333333
I got hooked at burrito place too. They love an Asian speaking Spanish to them. Lol free food! lmao awww im hungry come cook for me plz,0.0
"I got the name konkie when my little brother and sister were like 2 and 4 they couldn't pronounce my name 'cause it was so long they just called me ""konkie""r Now my nephew calls me ""konka-rooder""LOLr I have a check I need to cash can you help me out?LOL aww thats sweet lol awww send me that chq how many is that now holy time to go to dubai is it =D lmao",0.0
I had a lemon drop for you thanks you,0.0
I happen to think your very pretty. :] thanks your very pretty yourself=),0.0
I has fallen for Mr. Flinstone aww so sad coz he dont like u :( he dates gurls with a personality and an identity hmm hope u didnt hurt urself we u fell :D,0.6666666666666666
I hate Yawning . . . YAWWWNNN   lolz. jezz u brush ur teeth hehe=),0.0
I hate it when  _________________ people talk about something you know they have no clue about.,0.0
I hate when I wake up and have morning wood  don't you? All of the time. Psh. >_<,0.0
I hate you.r I see that already.r You look better than me so I have to hate you. awwww brandon u hurt my feelings now u hate me =( lmao well u think your sexxiia than i but thank you =) i think its your turn to spamledge me cause im all outa stuff....r r sigh....r r i guess you took my title away from me for now are we ready for round 2 of our spamledge??,0.3333333333333333
I have a PROOF VIDEO located in my about me on my profile. If for some reason you still think I'm fake  I don't know why  but some people do  than just ask me to quit following you. Thanks! xoxo it's all good Baby,0.0
I have a check I need to cash can you help me out? lmao another one im starting to wounder where u getting these million doller checks from now lol,0.0
I have a craving but can't exactally pin point what I want... D: What do you think I'm craving?? Pickels ?? LOL Idk,0.0
I have a spammer who sometimes asks really stupid questions .. What is the stupidest question you've ever been asked ?? .. Also  what's the funniest question you've ever been asked ?? .. Here in Formspring :) .. aww i ask alot of stoopid ones just look at my questions on ya lol like can you cry under water lol was funny stoopid,0.0
I have all my questions do you guys have them?? huh?,0.0
I have answer'd every question you have ask'd huh? ok i didnt see them maybe fs hasnt updated,0.0
I have fallopian tubes. hahahahahahahahahaha........................ :),0.0
I have found eBay and Ross are great places to find super cheap things that are expensive elsewhere. Is there something you buy that is normally expensive  but you have found where to buy it cheap? What is it and where could I find it? Overstock.com I got my web cam there,0.0
I have my shit straight  she wears like the same T-shirts.. her little pink and white stripped shirt or the plaid blue and red or pink shirt or whatever  and maybe some random ones.. with jeans or shorts and vans. OWNED. Ahaha not really dumbfuck!!!! And even if she did i wouldnt mind  cause i dont care what other people think...all i care about is her.,1.0
I have these huge windows in my room that reach from ceiling to floor with the exception of 2 feet. I looked out the window and there was some1 stareing into my bedroom.. I almost shit a brick.. haha. I shut my blinds faster than you can say.. just about Ha Ha ha I wasn't there  I swear ! ! LMAO,0.0
I have two soccer games tomorrow. that's rad dude,0.0
I hear a lot about cheating these days  like it just is so much more common and people see it as less of a big deal now. Do you feel cheating is out of control? What sort of things can be done  if anything  to lower the amount of cheaters out there? nothing can be done ( thank God ) heheheheee,0.0
I hope all of you have a good day. I need to go clean house. My stepdad is coming here from Arkansas with his fiance. (My mom and him divorced 3 yrs back) And they are going to stay a few days. So to everyone  I hope you have a great day. And I will quest okayyy!,0.0
I hope ya'll a very great night/day. thank you i shell be visiting you shortly,0.0
I hope yhu dnt thinkkk yhur prety casue yhur not! Well you're uglierrrr(: your life juss get lowerr each day. So keep talking your shit.!,1.0
I hope your fourth of July was fun! Wait....I know it was. (: thanxxx,0.0
I hope your mother is okay! I'll pray for her(: thank you ! ! ! That means alot to me ! !,0.0
I just asked the will u go out with me thingg n I was just kiddin i dont no who asked it still coz its anonymous lol,0.3333333333333333
I just gave you 3 wishes  what do you wish for ? to have my Daughter visit for the Summer To win the Lottery to see you naked.... no ! ! No Jk JK I want Superman to be a reall person,0.0
I just got called a bitch. LMAO! Is there something you hate being called? I dont much like bitch either.,0.0
I just got finished haveing a conversation with my mother about porn.. yes porn =/. If this topic were to come up between you and you're mother what do you think the reason would be? I had this conversation years ago. She found Porn in my room ( we only had magizines back then ) and she doesn't approve of it,0.0
I just got that error message .. Friggin lets hope that my 'cheating' works .. Question  do you have any idea what I'm talking about when I say my 'cheating ways' ?? .. *clicks on send* .. shizzle i hate that error thing,0.0
I just have to say  I do -NOT- believe the Earth will actually end. It is a quote from one of my favorite  thought-provoking movies named Donnie Darko. It's not a '2012' movie  either. You'd have to see it. Ohhh okay. I'll have to check it out then.,0.0
I just made jello for the first time today (yes  I know FAIL). What is your favorite jello flavor? :) I'm eating watermelon flavored right now. I don't eat jello,0.0
I just noticed that your picture was Batman. I'm slow lol. How was your day ? I had a good day  thanxxx I was off work today  so i sat around and drank beer,0.0
I just read an article that said coffee has actually been proven to reduce cancer! This is good news because I drink it :D How do you take your coffee? Strong and Black,0.0
I just sandomlyy said hi to youuu  lol. hahaha i know so how you find me lol:),0.0
I just saw on the news of a woman who stole a car...naked. Yes  there was a high speed chase. Your thoughts on what her punishment should be? Why? public indecentment and Grand Theft Larceny,0.0
I just want your opinion on it. I want to know how you think in terms of attraction. oh ok. well i believe my beauty came from God and its not up to me to determine how beautiful i am.,0.0
I just yawned and cryed!! I'm borreeeddd. 'The way you make me feel  it really turns me on' Thats a random song :/ Im bored too. I might pop out and get myself some milk  but I don't know if I can be assed to get ready :/,0.0
I knew it! And nice answer(Mobey Dick) Would you rather be the Hero or The Villian? Hero Superman is my Fav  because he represents so much Hope and Strength,0.0
I kno its funny.laff away nigguh. Ok.bah. lol,0.3333333333333333
"I know  I don't know what the heck I just didded either lol .. I'm just here to spam the blipp out of your inbox  like I'll do with Sir Spectacular soon :) .. SoOo  Chu doing *winks*  .. Yeah  I just said that as if I was Joey from Friends lol .. lmao hes hott lmao yeh i know wat u gone say "" girly you think err one hot"" lol well not really just a few ppl and u know who yes mikes one o_0 lmao anyway homo lover se u in a bit",0.3333333333333333
I know  they're amazing!! The singer Jeremy McKinnon is soooooo funny :) He loved giving me high fives. My shirt is so cool too. It's with a fat guy on it. lol. Do you know the band August Burns Red? dude like i said your so lucky! no,0.0
I know a girl who is 21 & now has had 3 kids with 3 different deadbeat dads and she has no job/means to support her children  & sheu2019s pregnant now with her 4th. What is your opinion on women who have no money/job  but they keep getting pregnant? Stupid  Stupid  Stupid. She has no self respect and should get a historectomy.,0.0
I know exactly what you mean! I'm gonna be in the same situation (if I do get accepted at Bham). Plus  Im gonna be in a different country. AHH!! kinda scary...but no daddy or mummy!! XD I promise Im gonna visit  because..well  it's Brighton and it is u =D YEahhhh exactly! So you know what im on about. But for you  its 10 times worse :S Obviously different country and all :/ I admire you for making the choice to do that :) ITs AWESOME! Plus  Birmingham is about an hour and a half in a car to BRISTOLLLL! <<< SKINS LAND! ;) lol Yeahhh  come and visit me in Brighton! I will take you out to a local club or something  we can celebrate our victories XD lol,0.0
I know it basically differs per individual relationships  but just in general  do you feel a relationship between 2 women  between 2 men  or between 1 of each sex would have the most drama involved? Why? 2 women I am Bi  so I have been with other men but Women ?? don't get me started,0.0
I know itu2019s still far away  but Iu2019m so super excited already C: What will you be doing for Halloween? Do you like to dress up? What types of costumes do you like the best? I love to dress up. I was the Joker last year  but am still deciding what I will do this year Mabie Iron Man or Batman  IDK,0.0
I know mental right. Pretty hilarious though! Is that why they are so cheap? Don't pay tax because its a non-biscuit :/,0.0
I know most of you <3 my spam but there are a few of you that I added on accident without realizing it. If you do NOT want my spam please send a message to my inbox and i'll remove you at the end of the spam cycle (: Ty. it's all good Sweetie,0.0
I know you love people  dont lie.r im not an orphan victor name 3 people!,0.3333333333333333
I lavee youu very muchly! Your my best friend and the one who is there for me through thick and thin  I lavee yaa dumbass x Ahhhh I Laveee Ya Tooo! :O Andd Ahh Thankss Bubbba ;),0.0
I like da way yo show off dem titties! your trippn .,0.3333333333333333
I like how you like to ask me questions so here are some.  whats your favorite food? are you in a relationship? what was your favorite childhood tv show? & how many kids do you want? Fav food is Steak Not any more  because I am Divorced Super Friends I have one Daughter  and she is all I want,0.0
I like that you're a perv - cause you are HOT! hmm .,0.3333333333333333
I like to ______ on _________ with my ________. We ______ together and I wouldn't ______ it for _____. cum  >> my GF Face >> masterbate >> trade >> anything,0.0
I like you  but I'm Andreas date psh  she can find anyone,0.3333333333333333
I like you ;) ;),0.0
I like you ;) I love you [;,0.0
I like you so much  I don't think you'll ever comprehend  just like I can't comprehend you! =[ I know  Cody. o: <3 I love youuuu  too. And I'm not THAT complicated.,0.0
I like your mustcha mmmmmkayyyyy,0.0
I like yuhr background(: thank you:)  i like yours too:),0.0
I like...purple shoe laces.. Ha  alright thass cool.r I guess I like 'em too ha...?,0.0
I liked your quote XD .. It's very true too .. Do you live by that quote at all :) ?? .. i try to :D that got sent to me by mista i think its nice something i should live by :D:D,0.0
I lived in new York for 10 years & I've been living in massachusetts for a while now this year is going to make it 9 years.. aww cool so you 19-20 right?,0.0
I look in my back seat everytime I start to get in my car at night. Do you think this is a good habit? Yes! I do that too haha,0.0
I looked at the clock now and it's 9:23 weird =O thats so weird always 923 maybe the batter rees are dead and its set on that lmao,0.0
I looooove u! :) aww <33,0.0
I love Hugh Jackman :) I know it's not a question... But it had to be said! :) Hugh loves you Erica ;D,0.0
I love Laura(: And yeah  she woped your ass  fuck-face v love you too kiddo. :) and thankss.,0.6666666666666666
I love formspring <333 do you? I DOOOOOOO! Apart from in the beginning when I was getting some REALLY awkward questions :) No  wait....I still loved it :D,0.0
I love our late night convos! xD even though you almost missed your 11:11 wish! Lmfaooo. c; I love them  too. But  like  we said bye sooo fast. One second we were having a deep conversation  and the next second  I'm like 'I'm tired. G'night.' XD,0.0
I love phineas and ferb. ^-^ Do you still watch cartoons? cartoon Network super Friends,0.0
I love the smell of leather :D Do you prefer leather or cloth furniture [couches  etc.]? What about seats in your vehicle? Did you know there is a KoRn candle that smells like leather? Lol  would you want one? I have never heard of a KoRn Candle. but yeay  I would want one. I have a leather couch and two Leather chairs.  I love them and I have several Leather Jackets,0.0
I love vodka <3 and malibu haha. r Woo atleast you'll drink it with me.r Sounds to me like you're a really heavy drinker I am I drink every day it's why I am an Outlaw everything that has put me in jail has been related to booze,0.0
I love you :( but I think you don't care about me anymore. D: well who is this?,0.0
I love you I love you  too. c,0.0
I love you No Homo :). See you in like a week :). Until then miss me like you'll never see me again :D. And please stay outta 'trouble' - you know the kind oc trouble I mean :p. Ciao my No Homo Lover :). lmao wow clarissas not gona be happy you stole that lol stay outta trouble always am outa trouble... and u be good and be safe and YOU stay out of trouble ok :D,0.0
I love you No Homo :). See you in like a week :). Until then miss me like you'll never see me again :D. And please stay outta 'trouble' - you know the kind oc trouble I mean :p. Ciao my No Homo Lover :). miss u always love u no homo and hurry bak lol wait i seee uuuu lmao,0.0
I love you Tabitha. I need you in my life. I can't be happy  knowing the girl I'm in love with doesn't feel/want me</3 wellllllllllllllllll  who is this?,0.0
I love you like I love to sing. I love you like I love to swim at night. I love you like I love my kitties. I love you like how I love to day dream about you. Someday you'll realize I do love you  for now bffls I guess well i know who this is..,0.0
I love you sweetieeeeeeeeee:) Ahhh Thankss :) I Loveee Youu Too Stranger ;),0.0
I love you tabi!!!! i love you to :D,0.0
I love you too :) awww yayysss  ha,0.0
I love you! You know I do. And something in my heart you still feel the same way about me but you won't admit it. You are my inspiration Tabitha I can't just stop loving you. I won't I can't. I love you to much go tell your girl friend that.,0.3333333333333333
I love your bio  thats like my life story. nice,0.0
I love your bio  thats like my life story. right on,0.0
I love youuu <33333 lol i love you too,0.0
I love yuu <3 (: i love you too bby <333333,0.0
I loved the Effily and Naomily combo  and the writing was... i cant find a word to describe it... um 'real' doesnt quite fit what i'm trying to say btu it keeps poping into my mind.. sorry at a loss for words tonight :-( haha Cool :) Well  I was trying to write it from my perspective  trying to get into the characters boots to write how they were thinking  if that made sense? Perhaps where the real thing came from? So  thanks :) Thats a compliment yeah? :D,0.0
I loveee youur backrouuund i love it too LOL :D @ladygaga & @yelyahwilliams <3,0.0
I loveeee youuuu alexissssssssssss vvvv mines better(: hehe<3333 Lol I lovee youu too!<3,0.0
I loveeeeee youuuuu!!!!! <33333 :-) I LOVE YOU TOOOOOOOOOOOOOOOOO!!!! Thank you for being here tonight :) I really do mean it! I would never have believed how upset I would have been over something that was so badly written. But  even if its written badly  its reality for those characters  and that means no more Freddie :( At least Ceffy will have each other right? Awwwwwww! JJ! Poor JJ!!!!! Im glad he has a friendship with Thomas now :( So anyway  back to point. As yo u know (because I kept updating) I was SO SO SO upset tonight  and you managed to make me feel better :) Its part of being you  and I wish I could come and give you the biggest hug right now :) so  I LOVE YOUUUUU! <3333333,0.0
I loveeeeeeeee u Alexisssssssss! your teew fukinn beautiful :) Too cutee(: i lovee youu too hunny<3 anywhoo  who might this be?,0.0
I luhh u already! I dha grl dat wanna give u becky and sex lol im ready for it,0.0
I mean ur Cock oh haha yea it like 7 to 8 inches long:),0.0
I mean't you're really pretty :D Well thank you :)  If its serious  then thanks :D If only it wasn't anonymous  then I could say a nice comment back lol.,0.0
I meant describe your favorite date. describe it? well horror nights theres nothing to describe except getting scared and holding on to each other for dear life but at the same time think its toally awesome :] lol  as far as dream dates go it would have to be something to do with the beach. not sure about the details except for roses and what not. this is probably the most girly thing i ever think about lol,0.0
I meant out of life. What do you want to accomplish out of life? to be a better person  to help other people  and make a difference,0.0
I ment boyfriend u know  like the kissing the hugging estera.....unless u do that with your best friend lol :D lol i knew wat u were talking about i say that to anyone that ask lol and no =],0.0
I met you once  and you seem like such a sweetheart. :) thank you:),0.0
I miss talking to you  we used to talk allll the time :{ aw sweetie  same here darling <3 i'm sorry,0.0
I miss you cookie man  You're amazing n_n even if you got raped by a little kid. :P lol nawhhhh i love you pie face <3,0.3333333333333333
I miss you too :D,0.0
I nearly ran over a prostitute once with my car.(True story.) What's the craziest thing you've nearly hit? craziest? i havent. only a raccoon.,0.0
I need to wash my hair&&have something to eat because I'm starving! But other than that I have fuck All to do. haha  so that can be done anytime? Get up  go make some toast  eat it in the kitchen (not to make crumbs on your bedding) then go back to bed  and get cosy :),0.0
I need your help buddy. wats goin on?,0.0
I never thought I could..... find the perfect guy for me :],0.0
I once heard from someone very wise that change is always for the better & never for the worst do you agree with that statement & have you heard it before? i have herd something similar and i agree,0.0
I only say bat tree cuz that is how ozzies say it no ill call u and show u its batter ree lmao,0.0
I overheard Yaravvi talking about how she hooked up with Dakotah Shore. Gross  right?! I hooked up with Dakota Shore.,0.0
I pledge allegiance to the band of _____? I love school of rock. :D Has anybody else noticed that on that show miranda cosgrove sucked at singing but now she's making terrible CD's? -_- ha ha ha ha ha ha I sure did,0.0
I promise its not :L Summink Like Thatt.. :/,0.0
I put our pickture on my page(: whoa  it looks awesome [,0.0
I rather not ohkay den,0.0
I read in Tokyo  Japan you can expect to pay $22 for a movie ticket. In OK it is $8.50 for an evening movie ticket. What will an evening movie ticket run you where you live? Do you think it's too expensive? around 8.00 and it's ok with me,0.0
I really should be asking these questions so mistaflintstone don't see them how can I do that?lol write DONT POST and ill try and not post them lmfao,0.0
I really wanna take you downn ;] ( It's a song! ) lmfaoo . lmfao i thought something else,0.0
I really wish we could make that 69 the way its supposed to be. gg?,0.0
I remember your Ashleigh phase ;) You do? Who is this then? :P,0.0
I sAw ToDaY! yes what did you see today?,0.0
I said 666. The opposite of me. ...........999 a girl?? lol oh god why did u make me so stupid??,0.0
I said a beef-hotlinks :) OMG. I LOVE YOU! :3,0.0
I saw a muskrat for the first time at the beginning of Spring this year :] Iu2019ve lived here my whole life and never saw one until that time. Have you recently spotted an animal around where you live that youu2019ve never seen before [excluding zoos]? nope I am outdoors A LOT  so i have seen quite a few,0.0
I saw a news story today that there has recently been discovered a woman living in a remote area who just turned 130 years old. Do you feel this is possible? Would you want to live to be 130 years old? Why or why not? I would. I never want to die,0.0
I saw a purple turtle today o_O .. Have you seen anything out of the ordinary lately O_o ?? .. Like  maybe a pink Koala :o .. Or  a yellow Crocodile o_O .. omg no shit i saw a pink dog you know the ones that look like cats hmm what are they friggn called ahhhhhhh *thinks* chu wa wa hmm dont think thats how u spell but but you catch my drift right lol,0.0
I saw a story about divorce that said 1 in 5 divorces name Facebook as a contributing factor. Has Facebook ever contributed to a break up for you or anyone you know? Is there a reason why you wouldnu2019t want a BF/GF to not use Facebook? Tagged helped to break up my Marriage. But I have to say..... if I had not gone out and messed around  my Marriage would still be intact .,0.0
I saw you with some hawt peice of beef in math class the other day.He wears blue a lot and always wears a brown jacket. Tasty That mutha fucka is one hawt piece of ass.,0.6666666666666666
I saw yuh rote on alix formspring. Well bae yuh hawt. Will yuh wam fo me lol wow...it dnt mata wat ya guna do for mi??,0.0
I say 'Sex'  you say? ;-) You? ;),0.3333333333333333
I say 'banana'  and the first thing (or word) that pops into your head is? Yellow...or Skin :/ lol,0.0
I say 'flirt' you say? Me? lol,0.0
I say 'horse'  you say? Jock! lol,0.0
I say 'pain'  you say? Good or bad? ;),0.0
I say 'sunset'  you say? Walk?,0.0
I say 'wax' you say? Candle?,0.0
I say (sturdy) you think ___? I say (admired) you think ___? I say (smooth) you think ___? 2x4 Superman Pussy,0.0
I say hit the clubs XD .. And  I'll answer your questions tomorrow .. And what do you mean make sure I ain't blocked you :O .. How do I check that :O:O .. I ain't blocked you lol .. You're my only Kiwi link on here  I need you lmbo .. yay u admitted u need me lol i know fs is gay and im tird jump on seems lik u da only one dat loves me today :),0.3333333333333333
I say sucessful and you think _____? Why is that? Lawyer they have enough of my money,0.0
I say tomorrow! & I dunno whereverz!(: i cant tomorrow  i'm going to edc with zach and thad,0.0
I see (: You see nothing  foolish child!,1.0
I show yuh a hot azz tym. I kan doezz ne thang u want mhm ohkay slide yo numba nd iWill met yew lol,0.0
I sigh everytime i see you in a good or bad way?,0.0
I smell like campfire -___- Do you like that smell? yessss ! !,0.0
"I spammed it to everyone.  Thought it was funni when she said not again! And ""was that light green "" awww i didnt get it",0.0
I start a fire at my friends place. But I didn't smoke. Lol lmao then u didnt start the first you twisted fire starter lmao,0.0
"I still cant believe you know Georgia... and you've met the skins cast... :-O anyone else i should know about? who was your favorite to meet? who was the nicest(&who wasnt)? who was absolutely nothing like you expected them to be like? who was the cutest? Ummm  I don't think so lol. Saw Simon Cowell about a month ago. Ermmmm  the nicest people? Well I am obviously biased  but I think I would Say Lily  with Kat close behind :) Lily is SOOOO down to earth  and I Really could imagine myself being good friends with her in real life. As for Kat  she was lovely too  but Kat has a VERY cool exterior  and because she gets a REAL lot of people talking to her  she has a lot to deal with  you know what I mean? When I met Kaya  I didn't actually like her. Both times :( the first time  I was outside the cinema  and Luke  Kat  Lily and Kaya were just going in. I called out ""Kat!"" and she looked around  really shocked! LOL! Then I spoke to them  and Kaya shouted ""come on! The film has already started!"" and Lily followed her inside the theater. Luke and Kat were stood there  and we were all just looking at each other  not knowing what to do. I said ""don't worry. ITs okay  enjoy your film"" and Both Luke and Kat looked at each other  replying ""no no no"" and walked back over to me :D I LOVED IT! That was SUCH a nice feeling! Knowing they were missing their film to come and talk to me! So anyway  I spoke to Luke first  then I started talking to Kat and Luke went on inside. Then I was saying how much I loved Emily  etc etc etc (crazy fangirl behaviour lol) and she said thanks  did a cute thumbs up thing  I said bye  and she did a cute wave. She was adorable then! Anyway  the second time I met Kaya  it was at the Skins House. She had been in the VIP area upstairs ALL night  and she had just come down  for about 5 minutes. I saw her  and walked over asking for a photo. She was talking to someone  so I just stood there and patiently waited. Then she stopped  and I tapped her on the shoulder. Nothing. So she started talking to someone else. I waited until she finished  and tapped again. Nothing. Then she started talking again  I waited  tapped again. Nothing. So I started saying ""kaya?""  nothing. Said it again  nothing :( Then she started to walk away  up some stairs  back into the VIP room  and she was running up pretty fast so I couldn't follow :( Later on  I saw her again  and I asked her to sign my magazine cover. She said yes  and then she had just signed a 'k' and then someone walked into her  causing her to smudge the pen/marker. At this point  she hasn't even signed half her name  but she just said 'sorry' and walked off  leaving me stood there with a magazine with the entire cast's signatures on  and a 'k' over Kaya's photo. I wasn't too impressed if im honest  especially because I wasn't being pushy :( anyway  I did eventually manage to get a quick photo with her  but it was a bit of a job to get there :( Hmm  the cutest? Probably Meg :) She has quite low self asteem actually! When I met her at the filming  she was just sat by herself  watching the filming. Then we went over and started chatting to her  and she was saying how she had been there 10 hours and they hadn't even used her in anything yet :( Then we had a photo with her  and looking back at it  she was like ""OMG! I look terrible!"" even though she looked adorable :) Then there was when I met her at the house party. She was pretty sweet then too. I think she was a bit nervous actually because in the beginning  she was walking around holding Lukes hand and it was just so sweet to see :) Then  she went outside and was smoking practically the entire night lol. She was a drowned little rat! She was drenched! But still looked adorable :)",0.0
I still don't understand why Mr.flintstOne got so angry that I asked for your phone numder... **pulls out another piece of lead.OUCH!** Do you? lol no idea i dont think he was angry just testing you thats all lol,0.0
I still wanna F*ck them up!! hahahaha thank you :D,0.6666666666666666
I still wonder. You don't need to wonder. Your mind just needs to wander...,0.3333333333333333
I stood to close  end result 3internal stiches 5external ones. Night Kelly :) x BLOODY HELL!!! Thats insane!!!!!! I hope you are okay now :) Stupid brothers :S Thats why boys suck! Nighttttttt! xxx,0.0
I take it you use to kick it at Weymouth lol .. Hang out with the girls maybe ?? .. ahh not with the gurls although they were there lol,0.0
I think Xentury is thinking of a prank to pull on me  what shall I do? pull one first,0.0
I think everyone should just get off your nuts up on this here question box.r Agreed? Agreed.,0.0
I think i'm too hot for you! really? awh i wanna know you so ;D,0.6666666666666666
I think itu2019s quite amazing how mere emotions can cause physical reactions within our bodies. What happens to you physically when you become very upset/depressed/angry/etc.? Upset >> I get very tight in my body. My Shoulders and neck get very tight. Depressed >> I feel tired   like I have worked all day Angry is the same as upset >> for me  anyway,0.0
I think that its Nick Young saying all that stupid shiz haha i only said the last 1 haha r you saying stupid shit?,0.3333333333333333
I think u nd Justin should go out. I no u like him alot tabi hahahaahaha who are you?,0.3333333333333333
I think ur not pretty. Sorry. Oh thats wht i think too! dnt be sorry hahaha! Silly goose,0.0
I think your gay sorry. Umm Okayy.. :/,1.0
I thought I'd come by and say  I don't know why Mike thinks I'm so special .. And that you should ask him :) .. Because I couldn't tell you :) .. Question  are you Wilma and is that really Fred o_O ?? .. lol thank you for dropping by lol wilma i am and fred he is,0.0
I thought about how mothers feed their babies with tiny little spoons and forks so I wondered what do Chinese mothers use? Toothpicks? bahaha i doubt it,0.0
I thought about how my mother fed me with a tiny spoon and fork  so I wonder what Chinese mothers use? Toothpicks? Hahhahaha,0.0
I thought it was I will travel across the land searching far and wide teach pokemon to understand the power that's inside. POKEMON! Ohhh  it's you and me! I know it's my destiny-heeeee! POKEMON! Ohhh you're my bestfriend  in a world we must defend!,0.0
I totally feel like an outsider right now because I'm one of the only girls that listens to Otep. Do you like Otep? :] fuck yeay,0.0
I try  but when i see her every single day  it just keeeps getting the better of me. But I'll keep trying not to think of her that waaay  Thanks for helping:D! Your such a nice person x haha no problem! I don't know if I really (or how) I helped but anyway  I hope I have/will. Send me a message or anything if you need to talk about it :) I know how hard it is  dealing with something like that  so going through it with someone DEFINITELY helps :) So whenever  come to be about it :) cool? xx,0.0
I u,0.0
I wANnA MaRrY yOU! awww yes i will,0.0
I walked home. And it was 2am aww no i woke at 2 lol,0.0
I wanna fuck you. Oh? Thank you!,1.0
I wanna get drunk....what should i buy? vodka =P always does the trick lol,0.0
I wanna know your facebook link so I can see what you look like cause someone posted this link in my question. p://www.facebook.com/profile.php?id=695714369&v=wall&story_fbid=395847089369#!/profile.php?id=100000324075920,0.0
I wanna play spin the bottle lol Have you played it? When was the last time? Mine was when i was 20 :) no i havent actually and im 21 lol,0.0
I wanna show you one of my poems I wrote to you  the day we met. The day I knew I'm gonna like you till the end. And I still do. Idc If you never wanna date me ever again I don't blame you. if this is who i think it is  you have a girl friend. you got together the day you DUMPED me for somthing STUPID.,0.6666666666666666
I want ________ to be my sister. APRIL,0.0
I want my mom to _________. come over and cook me dinner. Shes an amazing cook :],0.0
I want sex on the beach! Go For It Thenn ;),0.3333333333333333
I want to fuck you. Are you a blondie? yes,1.0
I want to tell you  but can't..you are awesome though totally radical! xD bye bye You can't tell meeee? ];,0.0
I want you to ( hehe you do:)so you got a email we can talk:),0.0
I want your cock in my mouth. Sorry To burst Yourr Bubble  But I Did not know i had a cock?... Bahh. :),0.3333333333333333
I was born September 5  1995.. tell me the exact amount of days  months  and years that we are apart? 15 days  3 months  and 26 years,0.0
